mean_erythema,p90_erythema,red_excess_ratio,p90_red_excess,rg_ratio,rb_ratio,mean_hue,std_hue,mean_saturation,std_saturation,mean_value,std_value,ycbcr_cr_mean,ycbcr_cr_std,skin_pixel_fraction,sobel_roughness,p90_roughness,sobel_direction_entropy,laplacian_sharpness,chromatic_dispersion,luminance_convexity,texture_contrast,texture_homogeneity,edge_density,category_index,category_name
4.0,21.3651,9.8818,23.1167,1.0837,1.3418,20.3552,6.0072,32.9946,17.5575,84.8606,40.0964,148.7003,16.3576,0.8509,42.8725,120.4331,2.5857,1566.4328,42.6087,11.5444,29.296,33.7526,44.1206,1,Minor_Injury
11.9017,19.2282,13.6863,30.7514,1.2834,1.4692,21.3494,17.6782,33.7278,20.8146,174.7144,27.6923,148.8422,17.2694,0.8374,68.6696,150.4809,2.5353,1695.7035,41.851,11.7113,47.0,30.9125,29.4727,1,Minor_Injury
8.0,24.7401,19.8772,28.4099,1.2557,1.3365,24.3654,12.8912,54.6397,23.7695,165.7117,23.9296,143.754,20.2309,0.9,22.2771,53.6634,2.6113,1004.22,52.334,7.4123,16.6838,51.4872,30.4399,2,Rash_Irritation
8.0,30.9576,12.1937,24.7021,1.2907,1.5651,16.822,21.4648,43.4257,24.8207,148.7697,35.9659,152.919,12.7822,0.7817,14.878,40.6803,2.7366,692.3686,47.3366,11.6057,21.0612,55.8052,16.9626,2,Rash_Irritation
8.0,24.2148,16.6035,30.414,1.2389,1.333,20.9056,18.594,40.5744,21.3803,135.4022,28.7713,149.89,11.9254,0.8476,19.9811,45.7781,2.7362,1025.1712,39.9455,8.1993,18.0076,63.1335,14.113,2,Rash_Irritation
20.8447,39.2925,13.1572,25.8266,1.496,1.556,20.3211,12.3041,33.4089,11.7395,155.3524,39.4369,150.0792,16.7093,0.8715,25.2426,49.2772,2.9246,665.9111,48.2033,13.7312,13.4361,41.3258,23.4062,2,Rash_Irritation
12.2218,26.915,11.1472,19.6518,1.3873,1.3813,29.0892,14.3522,30.2463,29.0038,157.6691,24.1687,153.8458,18.841,0.7839,33.8594,48.2921,2.8005,751.7109,72.3655,10.6171,10.6631,69.3279,17.8724,2,Rash_Irritation
9.5247,25.8335,21.698,34.7848,1.345,1.342,25.0276,17.7898,48.1385,16.5208,151.9097,35.4637,158.9336,23.5542,0.9694,18.983,49.652,2.7638,303.9752,48.8259,10.8821,19.7264,45.4175,20.9817,2,Rash_Irritation
11.0774,27.2885,19.7129,28.7573,1.3734,1.2403,24.0557,13.1196,45.1994,24.1199,165.157,29.2179,153.8859,14.378,0.9373,25.5997,46.7121,2.8929,621.0932,82.9237,10.5723,18.1832,55.2651,15.0634,2,Rash_Irritation
12.62,28.0106,10.3195,28.3572,1.4083,1.2653,16.8669,15.4384,42.1437,18.8634,136.18,31.1708,149.8873,15.2356,0.9819,20.3647,38.3939,2.6162,676.8071,77.739,8.4934,6.8627,54.6355,18.7326,2,Rash_Irritation
13.7299,29.3391,25.9833,45.8174,1.2416,1.5184,17.305,21.6678,40.5092,16.8759,152.8779,28.6985,147.7647,19.9511,0.9077,24.4568,57.3631,2.8564,900.7798,50.1469,13.4924,17.935,57.2609,7.5717,2,Rash_Irritation
8.0,21.2616,13.6395,32.5054,1.3733,1.1258,14.5287,18.3139,38.5761,17.5512,96.6389,29.127,150.6571,18.1139,0.7929,15.0232,41.4,2.8937,839.4612,33.4395,8.8172,9.543,55.8646,16.6729,2,Rash_Irritation
8.0,22.8381,15.4497,25.2303,1.3227,1.3603,27.2924,18.8238,46.1767,17.0824,105.3779,26.316,146.2733,14.8329,0.933,15.9234,30.5872,2.6185,694.7501,57.1629,17.1278,23.2235,40.3865,15.1343,2,Rash_Irritation
8.0,22.2948,18.5306,32.2334,1.4666,1.2792,29.4779,23.253,33.9909,26.6825,127.4711,16.8664,148.2401,17.0906,0.7812,19.8393,50.7151,2.6291,480.7424,65.4774,12.1326,5.5,53.2126,18.9591,2,Rash_Irritation
10.8759,24.3576,11.1598,24.3404,1.1222,1.4438,20.5871,15.598,36.3362,18.8796,154.6613,29.9374,143.3299,19.6215,0.9036,29.1099,55.7738,2.8625,269.2827,81.1676,15.0162,17.1998,49.059,10.3138,2,Rash_Irritation
8.0,20.4799,11.0123,23.3758,1.2206,1.2831,22.4838,10.2336,29.9903,22.9905,116.0512,35.9844,152.4643,17.927,0.876,25.0465,43.4371,2.8127,832.4735,53.471,15.9527,14.0449,50.2458,17.1061,2,Rash_Irritation
12.4772,24.8944,16.1108,24.2583,1.3722,1.3715,19.1427,21.8478,46.4268,29.5012,150.7455,22.2574,158.6504,13.1928,0.9468,20.9112,34.6993,2.7871,711.8636,39.7074,6.2131,10.4905,58.416,19.144,2,Rash_Irritation
12.0689,28.9375,17.1617,27.7619,1.2051,1.3863,17.9533,12.8842,24.4162,27.7199,115.5046,30.0214,150.9855,11.2303,0.8541,19.928,51.6338,2.7286,511.9762,60.9492,8.9537,22.8592,57.7036,21.0418,2,Rash_Irritation
8.0,30.8744,17.5155,36.4947,1.3072,1.3901,20.472,16.5786,42.7428,18.7939,156.0436,22.0472,145.9182,15.9853,0.8158,15.8799,45.3088,2.6988,480.3725,53.6459,8.6416,14.8462,47.3023,14.4371,2,Rash_Irritation
8.0,25.6882,11.4825,28.1448,1.2819,1.305,23.4607,18.7611,45.6295,21.6316,149.376,29.1502,144.6434,13.0503,0.9006,30.5162,44.7169,2.7345,924.3162,44.794,10.5981,12.1341,61.5691,9.9006,2,Rash_Irritation
16.151,30.0016,19.2913,28.9933,1.271,1.3194,20.7982,13.5755,28.7299,24.4706,176.3852,25.0099,153.4627,14.8342,0.8497,18.8275,36.1588,2.7776,741.8901,76.7514,11.1041,18.3441,48.8914,22.3546,2,Rash_Irritation
9.6597,20.6772,9.877,27.9175,1.4277,1.1,18.5759,17.0758,46.7112,29.6689,86.3342,25.7,137.1756,15.6265,0.9465,26.0921,50.0501,2.7646,851.7976,50.1241,6.9913,16.2375,38.8092,23.476,2,Rash_Irritation
9.0293,32.7946,11.8014,29.5029,1.2152,1.2332,27.8822,11.5082,50.2412,25.5576,159.551,29.2844,144.3265,14.813,0.9042,34.0432,66.5156,2.8689,220.466,45.418,10.205,6.103,41.6805,15.6577,2,Rash_Irritation
9.676,20.0114,9.4395,26.6101,1.4733,1.5067,20.9966,15.6789,52.2664,31.9036,142.5752,43.1167,145.0047,12.2225,0.8102,27.0507,43.154,2.876,745.6569,53.9487,14.0896,20.5455,38.5575,14.0151,2,Rash_Irritation
9.1808,23.3399,18.2285,31.3471,1.2676,1.3376,17.2099,21.6307,42.5362,16.5501,135.2014,32.9755,146.3437,20.4336,0.8798,22.6038,41.8098,2.7587,652.2396,60.5496,18.7968,11.698,42.9531,12.2679,2,Rash_Irritation
18.5632,29.9994,21.7579,39.9847,1.3217,1.3545,17.0678,19.8257,62.4071,18.9062,158.4803,25.3529,147.8188,7.0,0.8104,25.7234,44.2016,2.9519,418.6754,37.428,16.1926,8.6585,38.5055,18.3465,2,Rash_Irritation
18.4942,33.5663,22.6468,35.0274,1.2522,1.3489,20.2253,28.5734,40.2078,17.971,159.9869,35.3108,146.2847,14.9121,0.9371,29.8102,53.036,2.933,1214.9693,37.0174,6.0857,18.5807,60.2402,15.8762,2,Rash_Irritation
23.0208,34.8471,12.5846,29.7368,1.29,1.4649,15.8649,14.4404,44.6647,34.2087,148.7362,42.2609,164.0288,15.1108,0.8023,20.6868,34.3007,2.7234,682.2673,37.0093,11.256,21.736,45.4169,15.7964,2,Rash_Irritation
12.8866,36.4472,8.8681,26.1298,1.2375,1.4391,21.1916,16.5098,43.2499,21.4277,162.875,33.5488,160.241,16.1705,0.9111,26.3598,50.0969,2.529,1077.4435,49.381,12.099,13.7822,46.951,16.4326,2,Rash_Irritation
13.8722,28.4882,17.2479,29.9369,1.3388,1.5478,16.8682,24.6525,45.5552,20.9612,149.549,20.0006,157.4202,12.3976,0.9481,17.4916,29.7431,2.7222,210.4243,35.4314,11.442,16.3198,53.6355,15.491,2,Rash_Irritation
13.7539,32.007,14.8324,26.9665,1.3522,1.372,22.2017,9.4836,49.9719,29.1752,126.7251,37.7426,158.3545,10.9272,0.8274,13.7317,25.9144,2.7103,683.064,62.0523,7.2745,16.7361,54.7934,20.2674,2,Rash_Irritation
15.5371,37.8906,15.6079,35.0867,1.1874,1.2981,22.0109,11.3121,38.8372,23.1322,140.4513,36.5178,159.2525,10.5194,0.8827,18.2751,47.6539,2.7938,939.9917,61.4823,8.8947,9.7566,39.0477,17.9397,2,Rash_Irritation
14.915,29.6376,14.598,30.1953,1.2844,1.2643,23.41,16.1666,30.9304,16.1192,99.136,20.5051,154.1221,14.4959,0.9452,20.4218,44.0223,2.7138,623.0473,64.5628,11.59,27.4321,32.0,13.4117,2,Rash_Irritation
16.6024,35.8908,16.2464,34.7016,1.2197,1.49,16.4512,18.9546,29.0719,22.1217,161.3598,39.897,140.8277,13.0965,0.9997,20.6363,54.0212,2.7928,746.8793,43.0922,9.6094,20.6027,49.6137,18.8768,2,Rash_Irritation
16.918,35.2285,21.1569,32.365,1.0952,1.3959,21.888,20.2558,33.8877,18.0573,179.2811,25.6861,155.9108,16.3367,0.831,24.2437,51.5329,2.7502,889.8649,50.9877,9.6663,19.0961,46.834,14.2981,2,Rash_Irritation
14.5658,38.4273,12.5609,29.8944,1.1579,1.2259,19.7233,15.9076,62.4897,26.8004,169.4955,36.5958,144.5077,10.6105,0.9299,15.29,35.5254,2.6768,587.941,52.7788,12.3589,16.1293,43.7886,20.4283,2,Rash_Irritation
16.2189,29.1181,18.0622,30.0931,1.4412,1.3745,23.9848,19.4807,32.1776,29.246,149.43,34.3433,160.4798,15.8255,0.8752,21.8167,43.1735,2.7475,548.9985,43.8318,12.8771,19.4727,48.2858,16.7733,2,Rash_Irritation
8.0,20.6864,17.5146,33.3539,1.2546,1.293,23.2799,12.4634,54.2675,26.037,141.7365,27.5933,150.1133,12.3868,0.9881,15.6984,29.918,2.6514,1119.3458,54.7793,14.4909,16.6647,41.62,16.7925,2,Rash_Irritation
25.3855,44.309,16.9969,35.5728,1.4244,1.4007,26.0254,12.3906,40.9195,25.475,171.9795,34.8429,151.7843,12.8919,0.8086,14.1069,26.8748,2.8756,160.0,67.2388,12.0249,16.1939,46.1338,19.9313,2,Rash_Irritation
16.5234,38.8639,16.0569,31.7213,1.1311,1.1,19.1628,25.6069,61.1996,31.0715,153.6404,17.4163,136.0,13.0438,0.9605,36.0,67.7014,2.6258,468.6404,43.0295,12.3132,18.1367,52.9391,11.827,2,Rash_Irritation
9.3577,22.7222,11.037,23.3422,1.2862,1.4539,21.6433,25.239,58.9787,22.6925,154.5388,23.147,148.6548,20.5891,0.9442,35.2432,64.0512,2.6419,395.0993,51.7882,13.5615,10.5641,48.5744,20.7607,2,Rash_Irritation
11.7934,32.0972,12.0313,20.1255,1.4277,1.3668,25.3108,10.7561,53.7479,28.1561,126.0331,24.4154,154.2225,18.0776,0.8507,22.8727,36.0092,2.6479,1011.2664,45.5909,14.7026,11.4825,43.6428,21.093,2,Rash_Irritation
11.3996,34.2991,8.8829,24.5583,1.3276,1.2087,31.4336,10.7473,43.9981,30.551,152.3331,34.4354,144.1544,16.8882,0.9639,13.223,41.8225,2.74,517.7596,61.8398,11.0416,15.7618,48.4663,24.0653,2,Rash_Irritation
15.996,27.7052,24.4355,33.7879,1.2836,1.3097,20.7039,18.0597,35.5454,21.6611,166.5162,30.363,153.974,17.235,0.9053,15.3262,34.5246,2.6664,412.8425,61.8528,10.7878,7.4311,53.5853,9.802,2,Rash_Irritation
8.0,20.6119,27.4108,46.1473,1.232,1.3102,18.4619,19.9543,40.3855,20.5661,119.3957,27.5186,152.0289,13.6991,0.9641,28.448,45.1416,2.7128,468.7321,49.9967,7.5558,23.345,60.3159,19.9773,2,Rash_Irritation
9.5602,29.608,9.282,24.6177,1.2217,1.1805,9.7092,13.0866,41.9771,29.7952,162.4627,30.9831,148.3992,13.1673,0.8994,25.3095,45.2126,2.7901,476.8638,48.6254,13.3013,14.5165,49.4235,23.5674,2,Rash_Irritation
12.2182,22.9578,13.9966,31.8016,1.2114,1.4321,20.9269,8.3877,28.7047,24.9711,107.7554,33.8673,151.811,14.8189,0.9915,25.2017,40.4323,2.4233,403.7293,58.2092,13.5687,15.7468,54.5645,13.4999,2,Rash_Irritation
10.1499,25.3762,13.3601,26.3704,1.382,1.1586,21.1066,20.888,37.4655,16.4616,170.5248,36.2666,143.3995,14.8994,0.8789,20.2632,51.7127,2.7397,708.8932,44.4626,10.0376,8.663,50.5781,22.2785,2,Rash_Irritation
13.2807,26.3255,25.6604,37.6713,1.2728,1.4205,24.6622,8.0,37.0534,27.3409,164.0338,20.9674,159.0757,19.3596,0.974,20.8275,53.9111,2.7259,1219.9365,41.7659,13.2774,23.9368,54.8977,13.2281,2,Rash_Irritation
8.0,31.3512,10.6257,28.0291,1.2957,1.6364,17.819,16.3038,52.6956,20.9018,125.3079,32.6766,152.7714,19.6218,0.9064,25.0121,56.5944,2.8218,827.1739,56.7448,11.4981,20.3848,61.3709,9.4622,2,Rash_Irritation
16.7989,39.9516,9.1853,22.328,1.1775,1.1,33.3712,19.0083,41.0058,28.6505,168.8296,37.6582,159.1013,10.4019,0.9379,21.254,36.9914,2.7604,440.3508,42.6839,8.885,19.0069,52.1329,7.3211,2,Rash_Irritation
17.8051,36.4269,14.6681,26.176,1.4554,1.2495,19.6072,19.8205,57.5969,18.1409,130.851,33.1042,156.1939,15.5245,0.9593,17.9242,30.6978,2.7682,837.2894,45.6261,11.6571,8.9173,55.1442,15.6888,2,Rash_Irritation
8.0,19.5439,15.6565,28.2586,1.2875,1.391,20.308,21.6921,45.3758,13.9388,150.2479,33.9854,157.5119,17.102,0.8988,23.8032,48.6099,2.7425,840.4999,68.1397,9.7521,12.6582,43.6172,11.6503,2,Rash_Irritation
13.4115,30.9342,14.2792,27.6089,1.3895,1.4024,31.5375,13.1019,59.9886,15.6913,162.2748,20.7201,151.0955,17.0447,0.9841,17.0588,41.9674,2.7611,552.6285,66.9473,9.408,19.1193,59.1703,8.6564,2,Rash_Irritation
9.734,31.8073,23.0584,33.2311,1.339,1.3486,27.7555,19.5493,51.8977,23.4604,148.242,29.4822,150.5954,10.3629,0.9344,26.4927,53.782,2.742,372.5635,50.543,8.1397,12.9403,48.8355,14.9688,2,Rash_Irritation
15.0621,35.0382,12.4696,28.0891,1.3559,1.3098,22.7056,10.6376,41.796,16.2676,162.8865,45.7229,154.2488,7.5354,0.9909,23.7168,36.6715,2.6142,722.7129,46.134,12.2849,9.4087,42.9132,20.229,2,Rash_Irritation
20.6123,44.543,10.9463,30.2001,1.1824,1.1338,22.4291,17.6971,56.6192,25.2703,124.6847,34.6771,142.9171,12.6266,0.7937,22.2496,54.3769,2.7324,730.7995,40.7195,14.9069,25.2569,47.7911,13.7416,2,Rash_Irritation
22.9843,40.4339,18.1058,31.3167,1.3899,1.2897,25.5863,13.6327,38.7677,29.242,160.5654,16.8467,150.5885,15.1856,0.8909,18.0643,50.6379,2.8197,590.3886,70.1083,11.8865,11.6249,58.6625,17.9683,2,Rash_Irritation
20.7259,42.2751,17.6548,31.7097,1.294,1.4393,20.9485,18.4158,46.8397,25.7606,114.8656,26.0172,138.4714,13.9514,0.9263,19.1699,40.5618,2.8733,662.9706,68.471,9.9675,8.4978,45.5787,18.6308,2,Rash_Irritation
16.9116,30.2286,16.3879,32.7115,1.2326,1.3084,24.2782,13.9305,51.2409,27.5253,137.7226,25.8093,147.5424,26.0295,0.9403,12.1928,30.6493,2.6652,521.4828,30.5832,10.6427,11.8105,43.8549,22.7924,2,Rash_Irritation
10.677,25.2525,16.3706,26.44,1.4424,1.4448,24.0927,8.7791,36.5517,30.5645,148.7166,32.4814,152.1086,13.048,0.8318,25.8848,57.2242,2.7586,282.5818,46.0738,12.1149,7.9365,50.9528,12.0272,2,Rash_Irritation
12.0972,29.3324,14.3273,24.8886,1.4072,1.359,29.7066,23.503,49.9996,21.4108,166.45,33.9647,148.4541,7.9699,0.821,20.3038,34.5765,3.0,675.2675,36.937,12.0296,19.3476,41.5374,23.3624,2,Rash_Irritation
13.7211,27.865,12.5628,24.4771,1.2814,1.1,20.786,22.26,48.6875,23.3784,131.0923,18.6904,157.7717,13.7042,0.7898,29.3432,53.7829,2.6094,1080.2173,28.0,10.5127,8.9397,57.0382,17.0199,2,Rash_Irritation
13.6438,27.2476,18.7063,31.2836,1.1272,1.1353,27.0479,10.6844,45.4663,19.5374,155.447,37.8634,148.1502,17.9464,0.7839,19.2287,43.7063,3.0,1035.1743,64.8615,9.9655,22.3319,36.1392,14.3912,2,Rash_Irritation
8.0,30.4459,12.2681,20.9275,1.2914,1.1596,18.9153,17.3843,32.1076,28.8553,114.5492,27.5819,159.2715,10.2021,0.9742,25.3584,40.0326,2.7056,490.2397,54.954,13.2966,12.8979,55.7325,18.9637,2,Rash_Irritation
8.0,19.5107,10.1634,29.3843,1.2901,1.1,24.3108,17.0086,53.2118,17.3045,136.4336,36.2943,159.9904,12.7794,0.9808,19.9577,51.5004,2.8385,1033.1597,30.489,10.1524,17.0157,53.4292,23.7638,2,Rash_Irritation
8.0,28.5402,10.5074,26.4007,1.3708,1.688,19.698,20.1846,32.3678,19.9151,102.453,32.6933,148.6893,7.2817,0.7859,23.1069,44.5443,2.6779,806.7118,66.3828,11.9017,14.183,50.1168,18.2272,2,Rash_Irritation
9.9906,23.7081,16.5572,29.9024,1.1764,1.5436,29.17,13.5101,49.0548,14.5178,168.5863,30.594,157.1727,8.6396,0.8889,13.8512,46.2637,3.0,473.0759,43.5779,6.7731,12.7037,58.2702,17.8891,2,Rash_Irritation
8.0,22.2386,8.7635,22.2915,1.1941,1.1484,24.4386,19.4695,40.2942,10.5502,127.2571,31.1361,156.2697,22.5136,0.9016,25.3628,55.2112,2.4999,863.9415,48.032,7.5291,13.1985,47.728,17.9589,2,Rash_Irritation
17.9385,33.6037,25.0221,38.1706,1.243,1.1274,22.2311,20.8702,56.4473,22.1077,145.1369,16.1405,151.1702,15.7851,0.8138,19.8069,48.6746,2.7045,586.8863,28.0,4.5,10.0118,38.2226,18.6836,2,Rash_Irritation
14.4781,31.3607,9.1538,17.375,1.231,1.1965,16.62,20.7757,56.8133,10.0,159.4476,33.7578,150.7881,11.0453,0.9443,19.2271,31.6184,2.637,695.0183,48.9222,14.113,12.8513,42.459,28.1482,2,Rash_Irritation
10.5361,22.5462,14.9524,30.8847,1.3728,1.4007,20.4008,24.7041,57.0077,26.1309,88.6289,39.2631,156.1659,23.5256,0.9217,25.448,51.5897,2.8424,1218.4722,58.9235,6.4689,13.6164,52.9246,17.3744,2,Rash_Irritation
16.2048,35.8337,9.0798,22.7346,1.253,1.4847,24.8325,16.1154,41.6046,21.9178,116.4796,35.1553,150.2305,19.4277,0.8494,20.3654,49.733,2.8967,774.923,38.9645,11.3495,21.5444,53.2162,11.5949,2,Rash_Irritation
13.5252,36.7693,13.9741,30.5169,1.2695,1.5788,17.0463,17.2111,28.8373,23.0464,143.6951,27.191,148.5816,16.6236,0.8217,22.1519,51.4672,2.5784,554.1268,52.6137,16.7651,13.9418,44.8304,13.575,2,Rash_Irritation
8.0,20.9677,17.7991,29.8818,1.2969,1.3264,25.4256,21.4786,39.7783,22.9191,115.7238,33.1187,152.5172,13.0047,0.9238,24.2307,58.0726,2.6743,1002.1697,68.1675,8.4824,11.2297,44.8214,14.0172,2,Rash_Irritation
13.6523,23.8435,9.4836,23.2638,1.2645,1.546,22.8885,13.924,36.5981,24.2732,174.9739,30.8325,155.4766,17.939,0.9735,23.8702,48.3831,2.8279,873.4769,69.2804,7.2161,11.0145,43.6191,13.356,2,Rash_Irritation
8.0,21.5397,19.2452,34.7915,1.323,1.3869,26.1873,18.2505,55.8415,20.3034,135.0581,22.6639,144.9294,11.4021,0.8071,19.0127,43.9715,2.686,477.52,30.2207,18.4417,14.2544,49.5023,16.6127,2,Rash_Irritation
8.0,24.8664,17.9756,26.865,1.2661,1.2662,16.8817,16.2144,57.628,13.5108,191.3463,27.3118,151.2299,11.1532,0.8414,20.3216,35.2039,2.6081,594.1759,80.9855,7.7689,15.4621,51.8588,11.6484,2,Rash_Irritation
8.0,23.7157,20.2799,31.996,1.1545,1.1864,23.7137,20.152,52.5859,24.328,137.2228,19.8232,160.6432,14.661,0.848,24.7583,45.6056,2.7879,707.2604,31.8214,15.6914,9.7286,49.8468,20.2009,2,Rash_Irritation
12.6335,32.0127,14.734,22.8953,1.3399,1.1963,25.0512,19.6363,46.398,19.9988,185.6149,32.2058,144.7058,16.4932,0.9919,17.8838,47.7836,2.6845,983.2108,61.1575,4.5,16.3485,46.9548,19.6859,2,Rash_Irritation
9.345,29.7969,19.9986,37.6547,1.3016,1.3624,15.6647,16.5726,44.6435,14.8158,96.9649,36.3374,151.3305,16.3399,0.8204,28.6965,50.142,2.8406,572.9496,52.411,9.3576,11.6662,58.2911,5.0,2,Rash_Irritation
9.2972,28.3496,12.1366,24.3452,1.331,1.1127,25.8157,21.6512,44.1194,29.7896,136.3344,19.7906,153.3736,16.4796,0.9537,26.4465,45.7543,2.5979,471.6884,42.7032,11.1358,16.9484,51.2294,13.2867,2,Rash_Irritation
21.0732,38.0444,14.8387,27.6247,1.2507,1.3544,23.2659,14.4224,56.2418,20.6361,153.5067,33.8394,151.1205,25.7634,0.996,29.6462,47.4866,2.6606,780.2668,51.4239,8.7082,9.1076,53.1404,10.0656,2,Rash_Irritation
17.7882,40.2227,14.0282,24.9659,1.4322,1.3972,18.5123,10.2153,32.9639,21.4027,144.3934,30.2673,147.406,11.2674,0.7971,25.4727,50.4239,2.6249,840.3872,50.1951,15.7347,14.8512,51.6563,16.7859,2,Rash_Irritation
19.2677,41.5918,14.7474,34.3171,1.3849,1.2541,23.1377,10.999,38.4611,15.1808,164.9151,40.3022,148.6944,12.4078,0.9039,25.0956,58.483,2.6848,543.4055,48.5923,16.7147,13.6662,54.3999,17.2648,2,Rash_Irritation
23.3318,41.2097,19.8671,39.5624,1.3423,1.384,27.304,21.548,33.8357,15.0272,143.475,35.3449,140.754,17.079,0.9597,18.5571,42.4819,2.7983,450.5677,40.0431,9.7786,14.1769,41.2592,24.3533,2,Rash_Irritation
16.6355,28.231,20.4774,36.3601,1.1025,1.1,31.2615,16.1642,33.058,14.7126,143.8572,26.4335,138.5246,18.9582,0.9351,13.176,36.4251,3.0,1068.4132,72.3011,9.1436,13.0534,53.0879,11.9289,2,Rash_Irritation
11.3003,33.6284,17.7961,33.0781,1.2302,1.365,9.0,15.4766,49.8751,18.8528,122.6755,22.2306,157.5219,17.6939,0.9851,18.2649,43.1649,2.8419,658.283,52.2185,10.6022,12.2279,47.4042,21.2482,2,Rash_Irritation
8.0,18.856,23.8558,37.7278,1.3561,1.4694,15.8958,28.7419,45.487,23.2129,158.9447,32.2184,146.9604,23.9501,0.9702,25.2458,45.7993,2.704,576.517,47.1944,17.586,14.5123,49.7442,18.4181,2,Rash_Irritation
11.9734,21.9976,15.5424,24.7144,1.3033,1.2575,22.9631,16.852,42.1515,21.998,122.7294,29.2572,152.0624,16.0154,0.9673,30.4986,44.6453,2.7026,1037.2974,54.9284,12.1863,14.5663,59.2803,15.7114,2,Rash_Irritation
14.079,29.9919,7.0,17.062,1.1451,1.2666,19.1972,15.1132,55.9345,20.7086,167.6934,30.0656,160.2024,19.5839,0.9269,34.1972,47.7308,2.6901,798.027,62.5929,14.0478,11.5945,55.3425,19.9057,2,Rash_Irritation
20.0773,31.2549,11.0883,21.2642,1.5049,1.2929,20.4589,15.9396,37.1959,16.9881,155.5259,20.1223,145.8954,23.2959,0.9507,20.2784,33.3529,2.7961,1006.0743,80.7608,5.8314,9.4655,43.9721,14.6514,2,Rash_Irritation
11.288,34.7501,10.7393,25.681,1.08,1.2736,20.3917,16.2136,31.4342,19.2767,147.7775,26.8265,139.8224,14.1898,0.8574,18.8472,52.4789,2.646,906.2828,51.1297,13.4804,20.0624,52.0532,16.896,2,Rash_Irritation
14.3132,34.9603,18.6082,32.8863,1.3206,1.4679,22.6678,20.5405,35.829,18.4788,147.4873,31.2236,154.2995,19.9016,0.8605,24.7595,48.3467,3.0,679.634,49.0412,9.9635,15.1356,50.8399,14.7165,2,Rash_Irritation
11.9017,25.0484,21.1504,36.5071,1.4228,1.4466,23.7151,17.8976,60.9433,23.4448,127.1616,23.726,155.9239,19.4449,0.7888,18.2769,52.1857,2.7617,1045.8147,44.0199,17.8022,11.6946,40.4128,11.2482,2,Rash_Irritation
8.5151,31.0319,7.9338,21.8933,1.3343,1.3479,24.3942,17.3775,30.1325,13.1851,144.9366,27.9558,156.5314,18.5292,0.9932,20.6071,33.4896,2.8439,857.3346,52.2162,7.0819,16.8543,53.9388,5.0573,2,Rash_Irritation
8.0,23.7666,15.6587,24.5393,1.2162,1.3259,19.7316,19.8578,50.3656,18.9116,115.7624,33.6255,152.2009,14.0331,0.866,19.1302,38.7422,2.9336,1120.7784,51.711,9.8506,15.1197,57.583,16.5855,2,Rash_Irritation
14.3764,29.8948,13.9609,24.0022,1.08,1.2574,21.5906,20.0365,40.5819,22.9122,113.9042,28.6306,140.0832,10.6668,0.9618,30.2991,63.913,2.4283,694.9221,46.366,9.7593,16.9232,39.6098,19.9653,2,Rash_Irritation
8.0,21.9884,17.2111,30.2107,1.3106,1.1,28.6454,26.4388,31.1882,26.7885,138.982,25.7497,148.0531,18.1179,0.8696,36.0,62.5088,2.7331,686.4772,46.3013,10.8953,20.7113,51.9621,18.8769,2,Rash_Irritation
21.4971,36.2865,15.9839,28.0073,1.2717,1.3871,20.1269,15.3392,37.6648,20.8713,101.3448,21.8414,146.9242,20.33,0.9962,27.5709,41.5442,2.6023,758.9011,73.5219,15.5402,14.7412,46.4339,13.6808,2,Rash_Irritation
20.3423,39.1772,17.7964,31.964,1.1815,1.5553,24.3607,21.5925,46.0711,31.3305,159.5984,32.2319,159.4856,13.2646,0.8884,22.5658,42.691,2.8442,676.3868,69.3769,4.8473,15.902,56.6928,10.6103,2,Rash_Irritation
21.4355,39.8724,11.2245,21.439,1.2007,1.1201,26.8567,23.778,57.0144,22.0285,178.5186,37.9041,146.8308,19.9427,0.9739,30.7782,54.7963,2.7996,758.1162,35.9663,16.1462,10.7361,59.3979,16.5488,2,Rash_Irritation
8.0,25.4988,20.4073,30.0526,1.1426,1.3576,32.1124,20.7457,42.7063,10.0,129.7863,32.0852,147.6794,21.2086,0.972,18.3418,46.1095,2.7526,753.2742,52.2742,9.9918,10.4453,58.2246,14.8599,2,Rash_Irritation
12.5809,24.4257,11.2575,23.8531,1.3321,1.1774,33.6651,23.3317,43.1132,25.7707,124.764,45.4019,147.1636,15.018,0.9011,25.249,40.2035,2.521,558.4886,41.4505,8.926,16.016,40.3888,13.2559,2,Rash_Irritation
13.5264,36.5804,15.6634,35.2953,1.3205,1.6144,26.0212,16.1791,54.5008,23.1522,112.7445,27.8253,141.4303,7.0,0.9012,19.0632,42.6528,2.6748,160.0,75.8553,11.8049,22.0007,61.2394,20.6735,2,Rash_Irritation
18.5683,41.5355,14.367,26.6048,1.3104,1.3356,29.5476,8.0,47.589,24.9476,188.9393,28.5783,152.3515,19.4438,0.8778,29.3347,53.1739,2.8515,160.0,46.6848,16.1907,19.9164,53.9183,14.757,2,Rash_Irritation
8.0,29.5928,17.6786,33.7424,1.3061,1.1,24.5172,10.9414,26.1905,10.0651,115.8962,30.8134,146.2473,9.4236,0.809,31.255,57.1191,2.7594,643.4234,74.5932,15.9019,15.3807,63.0009,13.8917,2,Rash_Irritation
